review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3K5Z7MXB7ZWHQ,1,20,24,N,Y
R116O14LM4WGB5,1,33,35,N,N
RZ9OK1HPYK70Z,3,29,37,N,Y
R3KHE9XB9EX2DU,1,31,34,N,N
R3G0UJU7SR5D8Q,5,18,24,N,N
R3POQDOUSSLD3Z,5,66,66,N,Y
RC409WYU0QQTL,4,23,24,N,Y
R22D9XAE2602BX,3,18,20,N,N
R31DFCKXYWFI5W,3,24,25,N,N
R27GCPWBITF5H5,3,14,23,N,N
R2JCAZB6MBHCB8,2,22,27,N,Y
R34WGB2KYNYFV7,4,30,37,N,N
RX9AEF40HCOGC,5,24,24,N,N
R2AH6GIRTEVH77,5,36,41,N,Y
R1RMDCO02J8YN9,5,27,27,N,Y
R1G2MACXDJIWCD,5,53,57,N,Y
R26YBBBM1UPHPS,4,21,21,N,Y
R3V75J54VRDEJ2,4,52,54,N,Y
R2FGBVYCC4YLYT,1,44,52,N,Y
R9B3RPOFU8LOU,2,7,21,N,Y
R3HB1OKMZSOWGF,5,17,20,N,N
R2IL5Q6K1Z9UBD,3,61,67,N,Y
RYEJ9VUCDAPZ1,5,24,27,N,N
RMYDTMJE78OEZ,5,21,21,N,Y
RE3KV7EFKMJIW,5,67,70,N,N
R3D2HJ9RXHYPT7,1,20,20,N,N
R1WANJZD3JIHC0,4,176,181,N,N
R3NRJNSYMFJ0ES,5,18,20,N,Y
R3KES7R70C3XQF,2,9,31,N,Y
R27AGEKB0N3TDK,3,47,50,N,N
R1J0WQCJXETME7,3,22,27,N,Y
R1QXY38V7QZPMJ,3,16,27,N,Y
R17W0GST1D6C3T,4,43,46,N,N
RKFOXUMTH1B9M,5,20,21,N,Y
R8OJVFI2N0MRM,1,48,54,N,N
R20GVQ3LD60G35,1,5,28,N,Y
R32Z5RT43CYLL2,4,56,57,N,N
R25JDKBLZ608DM,3,15,21,N,N
RAIMW3ZJXU2HX,5,25,26,N,Y
R28SYXFLAKIKK8,5,29,44,N,N
RBCVS0O9U8AXU,5,26,30,N,N
R3C59HBDAXSMTQ,3,76,83,N,N
R1JGLQI7PN557Z,4,48,48,N,Y
R2T5YRJJ4WA338,4,24,24,N,Y
R2GWIHE6R7RZEC,1,21,28,N,N
R3L91I1O8BQTTD,5,158,161,N,N
RRMSJ7DON1DS4,3,21,22,N,Y
R178LFGC9H781G,5,15,24,N,N
RABBLOCQBUEMK,5,58,58,N,N
R1ABXQZQF0AGPM,1,20,25,N,N
RM6ML07U7RDNG,3,18,27,N,Y
R1A2JZ834YKQ46,1,171,196,N,Y
RKVXULUT8LJY5,5,128,136,N,N
RUBIX4W2FQJTO,1,31,38,N,N
RGPWXOW91J849,1,12,62,N,N
R1AR8F0APY7V0X,3,1,51,N,N
RCQQQ8WR3BEZU,1,130,142,N,N
R3ES8NZQMKYYHY,2,31,32,N,N
REVVD6DTQX18P,1,31,57,N,Y
R1SDQ1UNWQAHC4,1,36,46,N,Y
R1UD6JFD6ZQO0N,1,10,60,N,N
RBOLMWWGEUJMU,1,14,32,N,N
R2LZZUKRZOVNB2,1,19,35,N,Y
R1ZS838FBAJRZR,5,33,33,N,Y
R2QMD2R9U3ZV9Z,3,31,33,N,N
R2CL5PZTG7W4VF,5,48,48,N,Y
R1PVJD0O8KUJQT,5,30,30,N,Y
R2PWCYN4YHW8BI,5,26,27,N,Y
R1US7T9HFNLAVA,4,62,77,N,N
RUS1W7XT8E6B7,5,133,152,N,N
R18GDOGQFO8JQZ,3,30,33,N,N
R2PBPU5ST9FV45,5,50,62,N,Y
RASITEW9GA0NO,2,31,33,N,N
R33RAG2WIN0B2H,5,44,45,N,Y
R3XFJ35YG1F4B,1,19,20,N,N
R3E9SNKQPNX7PZ,4,2,35,N,Y
R1PQ1RNZYFXO5J,1,19,21,N,N
R1ZX3CBX8JG0VS,5,30,32,N,Y
RNXZMAN8KDA80,3,89,93,N,N
R28GRJWMJSHPJV,3,21,21,N,N
R20HI76UGZ4PFW,1,90,95,N,N
R1NCPQ6W99L7SS,4,57,69,N,N
R18G95KZENAY68,2,15,36,N,N
R8WRQ7J8V0KU5,5,33,34,N,Y
RKUW2RS15MUOJ,1,30,31,N,Y
R2JE2418XRH288,2,35,35,N,N
RPU2U4HLDJE25,4,44,44,N,Y
R18N2UJ5T8GRYQ,4,23,23,N,N
R5TPYWFEH5I3,2,31,38,N,N
R3SZDB94ZU6CX2,5,216,226,N,Y
R3QEVQKIVMWPJF,1,42,46,N,N
R1LCA2RLCJZ6QN,5,23,25,N,Y
R2E7Y4T86JQHUJ,2,48,52,N,Y
R1HR66K7MY0QC7,1,63,76,N,N
R20WIYKPCYT937,5,36,44,N,Y
R3FBJA2LGCXP0Q,5,112,114,N,N
RL147BGWQMOEU,3,74,82,N,N
R28WQEV7TJ5WUB,4,25,27,N,Y
R1DHEJOX5Z50RR,4,24,24,N,N
R210H0WBDG8UXV,1,20,21,N,N
R1WXMM1AIJLKUN,5,27,32,N,Y
R3LOP80NHGGZYB,4,28,30,N,N
R3ISOZTMSYVARK,1,5,21,N,N
RY2L1MV3GH6X4,5,23,24,N,Y
RP3XBHL1ZYUXK,5,148,153,N,N
R3TQ0U8VKZQAQZ,3,57,75,N,Y
R26KPMAOVXQ21U,1,29,32,N,N
RZJD0E7XEQ9ZJ,3,31,34,N,N
R3AV8FLYOTHKWS,4,46,54,N,Y
R1KZ5SLAKFJQCB,5,35,36,N,N
R1V728H947W1YP,4,22,23,N,N
R14TMZOYINV32C,3,23,24,N,N
R3TLH1TAEQYQEA,2,11,22,N,Y
R2F9A1EH1NKEVI,2,9,28,N,Y
RBN458AYJ52GJ,5,63,65,N,Y
R3TY4Y3CHA9XLN,4,125,132,N,Y
R3D25DJT1HBC43,5,218,230,N,Y
RQ0403TKK5WOL,5,30,30,N,Y
R3A3U2GIZF93BP,1,32,37,N,N
RX5G36JLA2Z2Z,5,17,20,N,N
R3F7SJV33FHM,5,29,30,N,Y
R1JT5Y561AGZ01,4,106,108,N,N
R3HZFDSUJF3RQR,5,36,37,N,N
R3S020MLHFX172,4,102,115,N,N
R2DOZ6BSG5ORHX,3,56,59,N,Y
R368ZR851CDM3R,5,51,53,N,N
R2XW3DV9VNBWN6,1,21,24,N,N
RSOYJ7W9C2IW0,5,84,89,N,N
RIEH4RRTYYTDC,4,36,38,N,Y
R32K20Y10GL6LW,3,23,29,N,N
R25JGLZU463CN,5,18,22,N,Y
R1CR2FU4KI98UX,5,35,36,N,N
R2R0BQRE4JACG3,5,39,44,N,N
R2NVIS2HH6T4EJ,1,95,102,N,N
R1G5UGHB00I639,3,45,46,N,N
R2MJUE1PS0MZR,1,35,38,N,Y
R3E4O1ZTMR1W6Y,5,61,61,N,N
R1CB6T9F09RVL0,2,25,30,N,N
R38M465VNJP68F,1,24,31,N,N
R1LGXT1GCN9NC4,5,72,85,N,Y
RFDCSNXNNLHDD,5,26,29,N,N
R3LFI6SI6NHD37,5,33,34,N,Y
R1TG5J4WUYEAXD,5,31,34,N,N
R22Z4G7RP9JHA4,5,18,21,N,N
R2IHIFOVVJUED9,5,29,34,N,N
R2YILXCQPLJ84R,5,36,39,N,N
R1E3IZJMO9CEV7,2,201,233,N,Y
RG3FKMM8Z4VZW,1,25,27,N,N
R6GFHO62FEZ01,5,40,40,N,Y
R1WBZ0VJ49JDL5,5,103,111,N,N
R20CVA49M77BME,1,22,31,N,Y
R2Y2JE9RYEIMBJ,4,22,22,N,Y
R8HHPG0UG8JVO,5,50,54,N,N
R2IF0T3EJK7K83,1,39,45,N,N
R2V1ZS89BIMVA7,4,45,47,N,Y
R1GNUBM51LY9I7,5,19,20,N,N
RCWIB0D256EPP,3,172,179,N,Y
R2C3O999DNE3W9,4,33,34,N,Y
R39KTLHISPE2HQ,1,21,22,N,N
R2RWR1QMFVO0TW,5,37,42,N,Y
R386JG2FNNU4DR,5,16,20,N,Y
R162YSAW8NB851,2,28,29,N,N
R2YLZRKY0G83OF,5,22,25,N,N
R36OS3QJP8QHQE,1,9,24,N,Y
R3103NVZ2PM4AE,1,19,20,N,N
RC1AD1RZ5Q019,1,17,38,N,N
RUUIX6GN1N118,5,28,30,N,N
R1XR9BBARRJW9M,5,14,20,N,N
R3MV9X6QMRKEQ3,1,19,21,N,Y
R1IAMU3TXN1PN3,5,64,65,N,Y
RXYIQX1U56J9I,3,29,31,N,N
R3EZQKZVX8LO0Z,5,16,23,N,N
R199B29P3RDQ6U,1,16,30,N,Y
RLN3DCUGTXKSD,3,155,165,N,N
R2ZPIR8DWV5VCM,5,22,24,N,Y
R4D22N6QRR7ZI,3,37,40,N,Y
R3V7L73X6XWWEW,1,20,20,N,N
R2FN8J2TTZD4KC,4,37,39,N,Y
R20FHKJ652Q885,1,121,128,N,N
R1URXSA997IP46,5,18,21,N,Y
R3HMA0UAGKWNCL,1,23,23,N,N
R3UG58DXFD1F5A,5,55,59,N,N
RQ2V1KGP8124D,1,27,27,N,N
RKTJ6Z7W86NG8,5,26,27,N,Y
R1Q9IFEED7LXK0,1,23,24,N,Y
R2ETCG4C8PK6WL,4,23,25,N,N
R32Q73QOSZG3QD,2,18,21,N,N
R3N2PVBV31JVEV,5,31,33,N,Y
R3ED2V7XSC0NAG,1,25,35,N,N
R2ARCF6V4KS1IV,5,66,71,N,N
RS2OZMK9K75MK,4,84,88,N,N
R19PHNOT0KTGTD,5,17,21,N,N
RNQBS6FCMLNW5,4,29,30,N,Y
RBOCIFNLLUMQT,5,33,34,N,N
R2BHR1XVAXJL92,5,41,45,N,Y
R1ZGT1PX7BSKYK,1,13,20,N,N
RDH1KGY3YIGX5,5,19,23,N,Y
RAKJ81GYKQ741,3,52,54,N,N
R1ACTMXRX2G8NJ,5,149,153,N,N
R36WM4SI31SRZ,5,48,48,N,N
R11AUGMMEQI5V8,5,20,21,N,N
R2JYE2O1808CSV,1,27,29,N,N
R2ZGJPBJ1Q42N3,3,24,25,N,Y
RYKBCODHRO2A2,5,27,30,N,N
R2DJ4EC31LS9JL,4,48,50,N,Y
R36MHQ4LCCVR22,5,86,86,N,Y
R31SXR9IYE3K38,5,20,22,N,N
R1SC7ZFYWXXO38,5,113,118,N,Y
RBJM308NX3GL7,5,42,53,N,Y
RGBLF0V1RFOEC,4,27,29,N,Y
R26U3UZQEW7C4E,4,21,21,N,N
RYKTBJ0DM84LO,3,24,24,N,N
RU3UMEDCN68Q3,2,18,22,N,N
R3L76CE4LGSC99,1,9,63,N,Y
R1YL0CTBWRU2MU,3,50,52,N,Y
R1NSADU3M1LC4S,5,33,33,N,Y
R3404UVOLXGXIS,4,14,24,N,N
R2P682V0RQ0FZZ,2,13,21,N,Y
RFA75ZN1513N7,4,32,33,N,Y
R13KBGIRJKX06C,1,20,26,N,Y
R2JWT69LG25ABI,1,28,32,N,N
RMZDL6XPGZPD6,3,26,26,N,Y
RRUMEXFO6F3SH,5,71,73,N,Y
R34MCL9CCSMS88,5,22,22,N,N
R372E15F7ZFLT,4,91,97,N,Y
R10T99CSYZNACO,5,41,42,N,N
R3HJFA56R1R6RB,1,36,37,N,N
R1MBQSPK6WS9FY,5,208,213,N,N
R3OCGGVJST4JVG,3,53,53,N,Y
RVS8AOGUQ5VII,1,7,20,N,N
R126LV9E25PWWG,4,44,52,N,N
R3SKXHUNPG03NK,5,34,44,N,Y
R3A589FY9L01GA,1,51,57,N,Y
R3AA7A1AYZ8H63,5,41,43,N,N
R3JD8B3J88TR2N,4,20,23,N,Y
R2CNU2FLEUXIYL,2,2,26,N,Y
R1HK29Q5OP49FF,3,27,28,N,N
R27J96L8TW6R59,3,23,26,N,N
R2MV3KW7FC2368,1,22,25,N,Y
R39BRX43R0QW5G,4,123,131,N,Y
R17G5VLB2IQSSK,5,31,36,N,Y
RCMYLHEHRHZ1H,4,48,50,N,N
RCX5MDWSZBMHD,1,66,74,N,N
RU5I0KJ7R3PEJ,5,32,32,N,Y
R2H59A36FIY6AC,1,34,34,N,Y
R1GVTSM64VNIFR,5,82,83,N,N
R2UHY1NSCBQ150,3,30,33,N,N
R2HJ7TQM3H2856,5,111,117,N,Y
R128VE0BBW4KVL,2,13,34,N,N
R3JVB22D7C2TVK,5,5,27,N,N
RTTUB5P0E5WOW,5,53,60,N,Y
R3CY8K487RUT39,5,38,39,N,Y
R21QC08G5P3B4F,2,12,21,N,N
R1JHP2AH7HV83W,2,26,33,N,N
ROD4TJMACMM9N,1,23,38,N,N
R2UBLKJAZT5GHR,5,45,45,N,Y
R1HELO6Z1X3S3V,1,17,20,N,N
R1NYBJMA55UW1R,1,20,21,N,N
R213S42VG9XJB7,1,118,126,N,N
R344D6OGFC2VII,5,21,22,N,Y
R2OVGHV6VN474C,4,26,31,N,Y
R311QBBSY0TJHI,4,38,41,N,N
RH2LISPNX3GYV,3,12,21,N,N
R25JDH1X1BTF18,1,59,70,N,Y
R1XRZ2EO8MIYXJ,3,32,33,N,Y
R3NIIMNOK6CPQK,5,39,44,N,Y
RL26AZPHXE0G5,5,139,151,N,N
R37S715HQACZ6L,3,6,23,N,N
RM9KV5NXNKR00,4,35,38,N,N
R123489FIBZYF6,4,36,39,N,N
R2ZDVOGTLZ3B9L,5,20,20,N,Y
R307KS1VEWWJQV,1,33,39,N,Y
R1C1JCBT5CHR6V,5,29,30,N,N
R2KINBA9DB3Z3Z,3,36,36,N,N
R21J0D57Z6BD6Q,3,26,55,N,N
R27VT09B5S3XXC,1,23,27,N,Y
R4YXSDHFS2FS4,1,1,90,N,N
R3OR3D1RSR0J5F,1,43,46,N,N
R1X0G52P4MIFHI,1,18,22,N,Y
R2YPIDI5WI9BU1,5,2,28,N,N
RP3623Z2IRZJN,5,50,50,N,N
R10GNJ3XJ0N65D,4,59,65,N,Y
RO4PVZ96YJQVE,2,22,32,N,Y
R10918DJN8O1QV,1,31,33,N,N
R3VUZANISJEHTB,4,29,32,N,Y
R31GXCXJJ3JLFM,5,21,21,N,Y
R1000NYVEJO63S,3,45,46,N,Y
R1MHEXDEQ2EIAY,5,84,86,N,Y
R2UW1Z7R6T6MQ6,4,83,87,N,N
R28HAMYHBSZGO0,3,35,45,N,Y
RVPN4GITJXI8,5,24,26,N,Y
R1PSV76HL0K1XE,5,18,20,N,Y
R2ZZTS7463YRQA,4,85,87,N,Y
R2E8LTAL96OXKO,5,52,59,N,Y
RICES5JH5KYZO,5,22,26,N,N
R3BN4P3WV8ECY6,4,87,100,N,N
R3198TWSB3EUPM,1,17,22,N,N
R2FXR6NL37XDAU,5,26,28,N,N
R2VFOX8UCTL874,4,205,216,N,Y
R2YKQHYWKH7Q69,3,230,238,N,N
R187HYFCIZV6NX,1,31,47,N,N
R348AUVI8D0ZDH,4,47,47,N,Y
R1KOA5KNNLJ5RF,5,251,254,N,Y
R37AY2SNP5TXKH,5,34,36,N,Y
R234SMFCTYDZ0C,2,26,30,N,N
R2K0AQVIWJ5COV,1,92,93,N,N
R2LIL1MJY80P6L,1,25,27,N,N
R2D78O621CT595,1,68,84,N,N
R3T069686WKFQ1,5,47,53,N,N
R1SJLL74BP85RH,3,63,69,N,Y
R788R3M2JFQ94,5,26,28,N,Y
RF7MNWMQHUF5A,3,30,33,N,Y
R2RKY23RG0A1Y,1,23,26,N,N
R1BCI2R69O02DT,5,28,28,N,N
R3P9FZUDY80BFG,1,23,24,N,N
R2HCS20ITK90H1,1,29,43,N,N
RDTIWNSVTPTUP,2,29,30,N,N
R2S9EXN6JZMQY5,1,41,45,N,N
RIWK6KVEF91LK,5,35,36,N,Y
R1HGRLNW4L3LDD,1,31,35,N,Y
R2BWLXXLQPUZ31,5,326,329,N,Y
R30WMQW3RRQXT3,1,44,50,N,Y
R27NRALLMOTL3T,5,64,67,N,Y
R1U6WVP25D3933,1,38,47,N,N
RCJM38DCF4E2T,1,43,46,N,N
R7TE40KGLR31V,2,24,26,N,N
R2KHEO5BD7VYF5,5,18,20,N,Y
R337M5MLBUJXMU,1,39,41,N,N
R2MFQYY3UJ6Z0X,1,62,70,N,N
R1PLWDGHGCV9F7,2,21,23,N,N
R1V0ME7H96DE8X,3,41,43,N,N
R2GYDAHTXN1G4P,5,20,20,N,N
R1KABWHPG6C1DI,5,36,37,N,Y
RTW9L5KM70SSN,5,72,74,N,Y
R3EUSPSWINMNHJ,1,19,26,N,Y
R1XLCLXTNVGQ3I,3,19,24,N,Y
R35RZ2Y2BA2LY8,5,20,24,N,Y
RQXYNEG150J0P,1,23,30,N,N
R3T1MRUYSFCKW8,5,22,23,N,Y
R1GOCVB8XR8TA6,5,65,66,N,N
R1664KLCCF3EED,1,9,20,N,N
R20OE0YJ21BYEG,1,102,115,N,N
R2QE2U50ZL5VJ8,1,106,118,N,N
R31I3YVUOH3COR,3,71,75,N,N
R28YA7XN03KEID,4,24,25,N,N
R5JBPK6P0LXH0,5,79,80,N,N
R29XH9USNSRBTY,5,28,31,N,N
R1KOUXU5KUD9HH,5,19,20,N,Y
RB8GNLA5WA7H4,3,42,42,N,N
R3UG8N8Z1NPV1S,2,41,45,N,N
R1XDJREQQZ95WK,5,74,77,N,Y
R1SUGF9NIQSV5E,5,60,61,N,Y
R47OW8MVK4NFA,5,7,31,N,N
RVHC1DCTMDRO2,3,19,20,N,N
R3IBY1Y64YOWOF,5,43,43,N,Y
R20743TDH2WUME,3,89,91,N,N
R1SQELYBP94ITB,1,9,20,N,Y
R1NGKGM7I0LENZ,1,13,70,N,N
RHZ0DIPRER1A0,3,33,36,N,Y
R2KUQNNTPPIXRK,1,21,29,N,N
R1B7C35CKP2F4P,4,304,311,N,N
RD2GMMB5DZ32X,1,22,29,N,N
R2XIW7XYNP3VM5,4,150,154,N,N
R1JX8LEPI8XBU1,1,11,37,N,N
RH9CS87LNKALX,2,34,38,N,Y
R2K1JQ4WSR135Z,5,19,21,N,Y
R2NHEZI439I5RU,4,17,25,N,Y
RH4ZSVGQS73Y9,1,103,116,N,Y
R3635JPAZAUXKI,5,24,25,N,N
R1Z7J2PW9WBF2E,4,71,73,N,Y
R26N8PZG4NG5MH,5,24,25,N,N
R3F779VM2F62HW,4,105,109,N,N
R2E3IZM3SN6C0Q,1,15,20,N,N
R3CQJBF4D9EUBC,5,3,30,N,N
R1F9TI43LAPEHB,5,19,20,N,N
R11UQBUIBBOPIT,1,13,22,N,N
R2NWYOBOSVWPLI,5,93,96,N,N
R2VBWT9WX8PPL9,1,23,24,N,Y
R38YRI96KGZ52L,5,48,52,N,N
RHUZ2LIAD4VKL,4,38,43,N,N
R3NJLTQ2QXOY9Z,4,33,36,N,Y
R2XCMAPG2NJB6K,1,191,200,N,Y
R2X6CDZP02PHSB,3,62,66,N,N
R2IL72HVURJEGZ,4,38,40,N,N
R36OI454E8LHZR,5,25,27,N,N
R11NV4DXTMJLQE,3,27,36,N,Y
R3S2AVB8VJJAHS,5,72,82,N,N
R3DQNBRB1BOB0D,5,17,20,N,N
R3FG47I2UA5S05,1,18,21,N,N
R36J0HGEO0J0OY,5,58,58,N,N
R3KGVDXXRNPWMY,5,19,21,N,Y
R2QWB4A6N0SLFE,5,59,60,N,Y
R13B5BSEWB64BL,1,16,21,N,N
R1ZTLWQ21CP73K,5,23,23,N,Y
R2B8Y5QUIKR6FG,4,70,72,N,Y
R3HN676QA0B8DE,5,21,24,N,Y
R3H92CEELNZMSR,5,25,27,N,N
R124OZA82SL0YR,2,25,26,N,Y
R2354UTHGRR4KD,5,52,53,N,N
R2KYPOYBTWFIIR,4,30,39,N,N
RYPZLI7AVGYWY,5,163,172,N,Y
R2J75LEBFGL0FZ,1,67,75,N,N
R3TFR4YG90E28K,1,18,20,N,Y
R17FZLOVOXDKS9,5,195,198,N,Y
R2C4E9VX5RMO00,1,17,38,N,N
R3TU52IEQV54L9,5,20,20,N,Y
R279C2L10XOEF2,1,93,107,N,Y
R3LXGNHA2AYR5Y,5,26,26,N,Y
R4A3T2IOB671I,5,101,107,N,N
R1N2MBMNVI9ASR,4,63,63,N,Y
R1X2QJCKGDE94F,5,21,21,N,Y
RUDMVBIUN01JL,4,36,36,N,Y
R2FAN048H01U0S,5,37,38,N,N
R36U14NT58BYCK,1,21,32,N,Y
R2Q9CWAPC9FWEL,5,20,23,N,N
R1UE9R6C08MUG5,1,4,22,N,N
R2MSJMHLWZL0DU,5,20,29,N,N
R2CJT6OD97W88T,5,31,32,N,Y
R20WVQQKZLMK4Q,5,21,23,N,N
R39K0H65AA6FVC,5,74,79,N,N
R259MC4NF3NE4O,4,53,58,N,Y
RQ9NMW2BA1VOX,5,19,21,N,N
R3AR17FEVNB629,5,34,39,N,N
R21QS4Y9P5957E,1,41,49,N,Y
R20HV55Z72T46M,1,19,20,N,N
RNZNIB0QL3AZA,5,37,40,N,N
RQXDBMH03CHD3,1,49,65,N,N
RBF0YSMXKIC34,5,34,36,N,N
R35J3GZZPTC4ZW,5,31,36,N,Y
R25QNR83GSXZI3,5,39,41,N,Y
R2IJPRREQDASCL,1,24,29,N,Y
RYX9PA9ZFI4JM,5,31,33,N,Y
R3I8R0KPTV9FW7,5,43,48,N,Y
R374HX96UQDWRA,2,16,21,N,N
R3ID7VYSFGNXZJ,4,44,45,N,Y
R25HVDP0ZEES1Q,4,8,35,N,N
R1KXV4SKXBGS9X,5,43,43,N,N
R3GQSWCHRF319P,1,33,38,N,N
R2FB1C8VLGSQ9,5,16,20,N,N
R2R48788N0KKE9,5,12,22,N,N
R3FR4CPV83NGWN,4,57,62,N,Y
R16M4FOT99CTEJ,4,73,75,N,Y
RGWHCJK36Q8LJ,3,21,24,N,N
R29WKG0WUYOA3C,5,202,207,N,N
R2H2Z5VRI6P4DR,5,151,152,N,Y
R1W3ESIX2QDENB,5,25,27,N,N
R3N456DB7HBX2X,2,24,29,N,Y
RAGUFX4FERT18,5,9,43,N,N
R1ZQ3B2485R97L,1,26,33,N,N
R32K81TUDPO8YN,5,20,21,N,Y
R19T5U4T5QPI6N,2,73,73,N,N
RM5976OS6AHLJ,4,118,119,N,N
R38IG6AIKLB8ZY,3,47,54,N,Y
R3F5JVY3WKRVCH,1,39,45,N,N
R1TTPX171K7P7Y,5,33,35,N,N
R2MP2U2L68ZF5V,5,33,34,N,N
REDZGNY9YSABL,5,56,64,N,N
R3D42FCW811R0R,5,8,24,N,N
R1ACNWYQ90ZSI4,3,20,23,N,Y
R1M9PB27Q0YQK4,5,37,40,N,N
R20KRU47SS21J9,5,17,21,N,N
R1BX2Q6F03BU5O,1,29,33,N,N
R1D98R5GVMAFXN,1,8,28,N,N
R1LNFW65661RDG,5,37,39,N,Y
R1ROHCDCZEZWTQ,4,22,24,N,N
ROV8ZEG3WW5KY,4,29,29,N,Y
R2UCJBQEK5J2C3,5,39,40,N,Y
REB8LUDRIYJC5,4,58,77,N,N
R2M0QWP39QGW2N,5,23,23,N,Y
R2TY2JZ2F402J2,5,22,24,N,N
RZPM9ARTYXJ1M,5,25,26,N,N
R2H7HHDSVRA6IV,1,44,44,N,Y
R2YHOKRXJCQ4ZO,1,28,29,N,N
R225DI0REQVMAT,5,101,102,N,N
R2CP9S0ARVT549,5,26,28,N,Y
R3RP2FZE3JEE5N,2,35,36,N,Y
R1XI4LJHLT41SX,5,15,22,N,N
R28XSO7EBXZAFF,5,23,24,N,Y
R2AFE1216SLJGU,5,23,25,N,Y
R1Y7GBH6LRJY79,5,20,22,N,Y
R282H8WJ9D69Q8,4,65,70,N,Y
R3PF0H3YDNXHSG,5,106,106,N,Y
R19TOVPVOW0CMH,5,72,79,N,N
R19K46P67EA3ZT,3,36,41,N,N
R2LIP6CB15XCLR,1,19,20,N,N
R167F46XIIKIJC,3,20,23,N,Y
R380LV7QOW7OJM,5,40,46,N,Y
R33XK8NUUNQ6AC,1,82,87,N,Y
RKNJEP5JS7B4O,5,229,278,N,N
R2XZHI5P9DYV39,3,29,32,N,N
RXCVW7ZARGAOW,4,17,21,N,N
R304XJ6GRNBIY,5,31,32,N,N
REFKI6WPYKZCI,3,184,191,N,N
R1Z3Z6FAYGDL8B,2,31,33,N,N
R1UQB8VZ37T2V,1,4,109,N,N
R3DXRSZ5EUBL82,1,156,165,N,N
RY5ANNN5MOJPE,5,52,58,N,Y
R3H0OAG3JKX5ND,1,37,39,N,Y
R3G6DL5EK2ILWS,4,22,23,N,Y
R3CSTZXRT1TQQ9,1,14,67,N,N
R32LGJ7WS98A1B,5,21,23,N,N
R2L1NM0AX5QKVQ,1,40,40,N,N
RTDQC05JBUKHK,5,44,45,N,N
RSF4YR9YNAG8Z,4,30,33,N,Y
R2870L0VRMU11C,5,22,26,N,Y
R2ZFVKAIU1H078,4,126,134,N,Y
R3IR6A783PKX4J,1,10,25,N,Y
R19CSXGRJ7MOGE,1,101,104,N,N
R1R4O4O4CWFEMY,3,38,38,N,Y
R2TCQI8MK0YJE0,1,25,30,N,N
R12R06C8NJGOQR,5,59,61,N,N
R365LF7VAYEQRT,1,20,22,N,Y
R2V673SBT29WLN,5,27,29,N,N
R2BUNE6YHJ1YHG,4,22,24,N,Y
R1LL59SHQPERR6,5,191,199,N,N
R1HZGXREWAUYII,1,34,40,N,N
RJL4FE802NB,5,26,39,N,Y
R1WVGCGFVGKM0M,5,43,48,N,N
R13K6FQ51PQNCA,5,33,35,N,Y
R1Y9Y2ET0U2IHY,5,23,23,N,N
R1F0L9POP739QS,3,83,85,N,N
R27N0J7N9IIIY3,3,20,20,N,N
R289KFPO26E1ZQ,3,20,20,N,Y
R2BCE2JSK2GPOG,4,96,98,N,N
R3RB40NDRQDIYZ,5,778,789,N,N
R2IJLKAFQ4G62H,1,292,304,N,N
R38TKJE10IS87D,5,82,82,N,Y
RSL68HEC5CR7W,4,136,143,N,N
R2PFFYY9J2E70X,1,161,169,N,N
R20QWZS989IU07,5,74,77,N,N
R1X80YVXK47W0D,1,4,30,N,Y
RKP0NLVCEOHVW,1,71,75,N,N
R9HP4BCJX12LB,4,19,22,N,N
R1DOGPBJHMX43I,2,48,53,N,Y
R3F1ALAMARWKWK,4,249,252,N,N
R1B67RQNMP7RXO,1,20,22,N,N
RXR5Y25SXZRAV,5,86,88,N,Y
REKVUY8I6DO45,5,34,35,N,Y
R2LZU1PXYT1S3U,2,51,52,N,N
R1XHHVHSI5IBJ6,4,23,24,N,N
RIMHDX0ZZBVGM,5,21,22,N,N
R1WREQC5O5QIWW,5,66,71,N,N
RHOH23XRJN3LN,5,21,22,N,Y
RP6P5YPW8M276,5,23,23,N,Y
RMQE6XM8Y6JIY,1,21,23,N,Y
RDDAE6EYHARRV,4,38,39,N,Y
R2YLLDRBBY2TGD,1,23,24,N,N
R2ZVS6Z1DVUBMV,4,518,541,N,N
R2DBX3ZUDGKMNX,3,30,32,N,N
RYC0FOX0W7VF3,5,34,35,N,Y
R2T6MT8CZBSQV4,3,27,29,N,N
RQX5JYKV3K5AJ,5,28,35,N,N
R3P1MNF65F2EH9,5,133,136,N,N
R21UWDXGSX8438,2,19,20,N,Y
R19B0KFDXYO90V,2,31,33,N,Y
R1VPJYF9WZ41CT,1,57,62,N,Y
RON7BZCTWVTYK,3,32,32,N,Y
R3PZY7KDOJ5Q7X,4,29,31,N,Y
R34BEJXRAH8I9V,4,40,40,N,N
R19C74U9J32RA,4,22,22,N,N
R7BQXT7SC2PYY,4,34,34,N,N
R8F831NRGWUPR,1,18,21,N,N
R2OEDV9ASXYTW,3,20,23,N,Y
R2DPTS814JX0LS,4,31,34,N,Y
R3BLY40UZEOQJX,5,20,21,N,N
RIG9TELQC4X7N,5,32,33,N,N
R13AYNVS570YBT,1,61,67,N,N
RPAHRAWCF9TX8,3,32,38,N,N
R2K0T2TILIQ9EB,5,18,24,N,N
RFC1MRR111BDT,2,126,131,N,Y
R2FDRQMW1OLKYL,5,25,27,N,Y
